trans_hour,trans_day,trans_month,trans_year,category,age,trans_amount,state,zip,fraud_risk
18,13,2,2022,13,17,10.99,23,55606,1
21,13,2,2022,12,52,833.74,32,87116,1
22,13,2,2022,10,52,20.25,32,87116,1
22,13,2,2022,8,52,801.83,32,87116,1
22,13,2,2022,11,22,1016.39,14,62896,1
22,13,2,2022,0,53,695.53,37,97452,1
22,13,2,2022,11,52,1156.15,32,87116,1
22,13,2,2022,11,52,995.63,32,87116,1
23,13,2,2022,12,52,875.17,32,87116,1
23,13,2,2022,4,52,321.17,32,87116,1
23,13,2,2022,11,17,1292.21,23,55606,1
23,13,2,2022,9,53,51.02,37,97452,1
23,13,2,2022,11,22,934.79,14,62896,1
23,13,2,2022,8,52,664.64,32,87116,1
23,13,2,2022,8,74,686.74,42,37411,1
23,13,2,2022,11,17,1024.04,23,55606,1
23,13,2,2022,12,22,709.16,14,62896,1
0,14,2,2022,4,52,281.68,32,87116,1
0,14,2,2022,4,42,281.77,9,33956,1
1,14,2,2022,2,52,9.72,32,87116,1
2,14,2,2022,4,52,293.68,32,87116,1
22,14,2,2022,11,42,1000.46,9,33956,1
22,14,2,2022,8,49,855.69,10,30257,1
22,14,2,2022,8,52,749.92,32,87116,1
22,14,2,2022,12,49,1084.51,10,30257,1
23,14,2,2022,11,42,1063.4,9,33956,1
23,14,2,2022,11,42,1125.97,9,33956,1
0,15,2,2022,4,42,284.59,9,33956,1
1,15,2,2022,2,42,9.4,9,33956,1
3,15,2,2022,4,49,322.44,10,30257,1
3,15,2,2022,4,49,335.24,10,30257,1
20,15,2,2022,11,49,905.1,10,30257,1
22,15,2,2022,8,49,823.65,10,30257,1
22,15,2,2022,5,42,21.37,9,33956,1
22,15,2,2022,11,42,1032.46,9,33956,1
22,15,2,2022,11,42,866.4,9,33956,1
23,15,2,2022,11,42,1079.81,9,33956,1
23,15,2,2022,11,49,1024.61,10,30257,1
23,15,2,2022,11,49,966.67,10,30257,1
23,15,2,2022,11,42,1258.71,9,33956,1
23,15,2,2022,8,42,840.87,9,33956,1
22,16,2,2022,12,54,871.27,32,87540,1
22,16,2,2022,9,54,51.66,32,87540,1
1,17,2,2022,4,87,327.19,34,12410,1
3,17,2,2022,11,27,1147.45,14,62661,1
7,17,2,2022,2,87,24.18,34,12410,1
11,17,2,2022,4,87,301.36,34,12410,1
12,17,2,2022,4,54,340.18,32,87540,1
15,17,2,2022,0,27,432.63,14,62661,1
21,17,2,2022,12,54,671.44,32,87540,1
22,17,2,2022,11,87,825.04,34,12410,1
22,17,2,2022,7,27,19.11,14,62661,1
23,17,2,2022,11,87,876.08,34,12410,1
23,17,2,2022,8,54,806.03,32,87540,1
23,17,2,2022,13,27,11.04,14,62661,1
23,17,2,2022,11,87,869.13,34,12410,1
0,18,2,2022,2,87,18.96,34,12410,1
0,18,2,2022,4,26,303.13,43,79085,1
0,18,2,2022,4,26,283.61,43,79085,1
0,18,2,2022,2,38,13.02,22,48088,1
0,18,2,2022,4,54,298.27,42,38079,1
0,18,2,2022,4,38,289.04,22,48088,1
2,18,2,2022,4,87,327.16,34,12410,1
2,18,2,2022,2,27,8.26,14,62661,1
3,18,2,2022,8,38,785.38,22,48088,1
3,18,2,2022,3,27,7.83,14,62661,1
3,18,2,2022,4,54,300.08,42,38079,1
5,18,2,2022,4,87,330.72,34,12410,1
22,18,2,2022,7,27,18.23,14,62661,1
22,18,2,2022,5,54,18.79,42,38079,1
22,18,2,2022,11,26,1016.56,43,79085,1
22,18,2,2022,4,26,330.29,43,79085,1
22,18,2,2022,9,26,8.01,43,79085,1
22,18,2,2022,8,38,791.35,22,48088,1
23,18,2,2022,10,27,18.55,14,62661,1
23,18,2,2022,4,87,352.48,34,12410,1
23,18,2,2022,12,87,895.09,34,12410,1
23,18,2,2022,10,27,20.98,14,62661,1
0,19,2,2022,4,38,336.72,22,48088,1
0,19,2,2022,4,38,284.63,22,48088,1
0,19,2,2022,4,38,316.11,22,48088,1
1,19,2,2022,4,26,295.48,43,79085,1
1,19,2,2022,4,38,308.52,22,48088,1
2,19,2,2022,4,54,293.62,42,38079,1
9,19,2,2022,4,26,289.91,43,79085,1
19,19,2,2022,5,63,17.83,27,28372,1
22,19,2,2022,11,63,912.71,27,28372,1
22,19,2,2022,12,54,949.57,42,38079,1
22,19,2,2022,12,38,598.9,22,48088,1
22,19,2,2022,12,63,1093.85,27,28372,1
22,19,2,2022,9,63,7.88,27,28372,1
22,19,2,2022,8,63,779.87,27,28372,1
22,19,2,2022,9,54,7.59,42,38079,1
22,19,2,2022,11,38,942.86,22,48088,1
22,19,2,2022,12,38,815.48,22,48088,1
23,19,2,2022,11,54,1042.38,42,38079,1
23,19,2,2022,4,26,328.17,43,79085,1
23,19,2,2022,7,26,17.21,43,79085,1
23,19,2,2022,4,63,316.4,27,28372,1
23,19,2,2022,6,38,182.62,22,48088,1
23,19,2,2022,11,26,1028.7,43,79085,1
23,19,2,2022,11,54,1031.72,42,38079,1
0,20,2,2022,2,83,6.56,23,55001,1
1,20,2,2022,2,83,10.46,23,55001,1
22,20,2,2022,10,83,16.42,23,55001,1
23,20,2,2022,11,63,1004.14,27,28372,1
23,20,2,2022,7,83,20.15,23,55001,1
3,21,2,2022,8,32,726.14,14,60091,1
14,21,2,2022,11,32,1031.32,14,60091,1
21,21,2,2022,8,32,823.23,14,60091,1
22,21,2,2022,13,83,8.76,23,55001,1
22,21,2,2022,11,83,833.36,23,55001,1
22,21,2,2022,5,32,17.7,14,60091,1
22,21,2,2022,11,83,1054.22,23,55001,1
23,21,2,2022,11,32,1025.92,14,60091,1
23,21,2,2022,7,32,21.51,14,60091,1
23,21,2,2022,8,83,934.81,23,55001,1
23,21,2,2022,11,83,1126.71,23,55001,1
0,22,2,2022,0,35,479.42,45,22046,1
1,22,2,2022,4,32,349.92,14,60091,1
2,22,2,2022,4,32,304.75,14,60091,1
2,22,2,2022,11,35,1001.75,45,22046,1
2,22,2,2022,12,35,704.03,45,22046,1
2,22,2,2022,12,35,749.49,45,22046,1
3,22,2,2022,2,52,6.23,22,48436,1
6,22,2,2022,12,48,906.23,1,36749,1
13,22,2,2022,1,48,114.15,1,36749,1
22,22,2,2022,10,35,20.78,45,22046,1
22,22,2,2022,12,52,997.72,22,48436,1
22,22,2,2022,6,48,218.32,1,36749,1
22,22,2,2022,7,35,22.06,45,22046,1
22,22,2,2022,12,32,744.65,14,60091,1
22,22,2,2022,5,35,22.85,45,22046,1
22,22,2,2022,11,32,983.73,14,60091,1
23,22,2,2022,11,32,1014.39,14,60091,1
23,22,2,2022,11,52,961.2,22,48436,1
1,23,2,2022,2,35,9.59,45,22046,1
1,23,2,2022,11,48,1003.34,1,36749,1
1,23,2,2022,12,48,1069.04,1,36749,1
1,23,2,2022,2,52,6.78,22,48436,1
3,23,2,2022,4,52,278.87,22,48436,1
13,23,2,2022,8,52,782.17,22,48436,1
14,23,2,2022,11,52,970.02,22,48436,1
22,23,2,2022,8,52,828.62,22,48436,1
22,23,2,2022,10,48,20.6,1,36749,1
22,23,2,2022,1,48,121.17,1,36749,1
1,24,2,2022,8,44,867.56,48,53801,1
3,24,2,2022,4,44,357.78,48,53801,1
3,24,2,2022,4,67,305.84,21,4286,1
7,24,2,2022,4,44,379.73,48,53801,1
17,24,2,2022,12,67,916.56,21,4286,1
22,24,2,2022,1,44,125.12,48,53801,1
23,24,2,2022,5,44,18.83,48,53801,1
0,25,2,2022,4,22,311.02,12,51006,1
0,25,2,2022,4,93,287.45,34,14532,1
0,25,2,2022,4,22,298.7,29,68375,1
0,25,2,2022,2,22,10.44,29,68375,1
1,25,2,2022,4,22,300.27,29,68375,1
1,25,2,2022,4,22,299.49,29,68375,1
1,25,2,2022,4,22,302.05,12,51006,1
1,25,2,2022,2,67,17.22,21,4286,1
1,25,2,2022,2,44,8.75,48,53801,1
2,25,2,2022,2,22,9.21,29,68375,1
2,25,2,2022,8,44,765.47,48,53801,1
2,25,2,2022,2,81,14.02,34,10553,1
2,25,2,2022,4,22,292.71,12,51006,1
3,25,2,2022,4,44,369.96,48,53801,1
3,25,2,2022,4,44,340.69,48,53801,1
3,25,2,2022,4,22,285.81,29,68375,1
3,25,2,2022,4,93,320.83,34,14532,1
6,25,2,2022,4,22,320.85,12,51006,1
10,25,2,2022,4,22,279.59,12,51006,1
14,25,2,2022,7,22,20.27,29,68375,1
18,25,2,2022,11,22,1021.53,12,51006,1
21,25,2,2022,8,67,669.3,21,4286,1
22,25,2,2022,11,22,1165.94,29,68375,1
22,25,2,2022,11,22,942.93,29,68375,1
22,25,2,2022,12,67,913.21,21,4286,1
22,25,2,2022,8,93,840.98,34,14532,1
22,25,2,2022,11,49,940.76,12,52576,1
22,25,2,2022,11,93,1085.73,34,14532,1
22,25,2,2022,1,49,116.77,12,52576,1
22,25,2,2022,11,22,1078.92,29,68375,1
22,25,2,2022,11,22,964.75,12,51006,1
22,25,2,2022,4,93,304.93,34,14532,1
22,25,2,2022,11,49,901.2,12,52576,1
22,25,2,2022,11,81,1010.74,34,10553,1
22,25,2,2022,11,81,1111.8,34,10553,1
23,25,2,2022,11,67,907.95,21,4286,1
23,25,2,2022,4,81,314.36,34,10553,1
23,25,2,2022,8,49,763.4,12,52576,1
23,25,2,2022,11,81,898.42,34,10553,1
23,25,2,2022,13,22,9.15,29,68375,1
23,25,2,2022,11,22,996.11,29,68375,1
23,25,2,2022,8,22,659.33,29,68375,1
23,25,2,2022,13,22,9.89,29,68375,1
23,25,2,2022,8,22,795.06,12,51006,1
23,25,2,2022,8,81,811.46,34,10553,1
23,25,2,2022,8,81,798.77,34,10553,1
23,25,2,2022,11,22,956.7,29,68375,1
23,25,2,2022,8,22,741.78,29,68375,1
23,25,2,2022,7,44,18.04,48,53801,1
23,25,2,2022,8,93,803.49,34,14532,1
0,26,2,2022,3,22,10.54,29,68375,1
1,26,2,2022,4,59,296.89,1,35803,1
1,26,2,2022,2,77,13.49,35,45342,1
1,26,2,2022,2,93,10.91,34,14532,1
1,26,2,2022,4,22,307.7,29,68375,1
1,26,2,2022,4,93,293.04,34,14532,1
1,26,2,2022,4,22,328.75,29,68375,1
2,26,2,2022,4,59,315.99,1,35803,1
2,26,2,2022,2,22,8.97,12,51006,1
2,26,2,2022,4,77,319.32,35,45342,1
3,26,2,2022,4,22,306.79,12,51006,1
3,26,2,2022,4,93,294.51,34,14532,1
3,26,2,2022,4,77,277.87,35,45342,1
7,26,2,2022,4,59,306.8,1,35803,1
17,26,2,2022,4,49,310.49,12,52576,1
20,26,2,2022,8,49,899.58,12,52576,1
21,26,2,2022,13,59,10.64,1,35803,1
22,26,2,2022,4,49,316.87,12,52576,1
22,26,2,2022,12,77,1134.6,35,45342,1
22,26,2,2022,8,81,817.64,34,10553,1
22,26,2,2022,11,49,846.25,12,52576,1
22,26,2,2022,11,81,909.49,34,10553,1
22,26,2,2022,11,93,1091.47,34,14532,1
22,26,2,2022,12,81,874.98,34,10553,1
22,26,2,2022,11,77,1041.68,35,45342,1
23,26,2,2022,9,77,8.13,35,45342,1
23,26,2,2022,12,59,951.68,1,35803,1
23,26,2,2022,0,93,431.21,34,14532,1
23,26,2,2022,11,81,1002.61,34,10553,1
23,26,2,2022,12,59,1139.57,1,35803,1
23,26,2,2022,11,59,931.07,1,35803,1
23,26,2,2022,11,22,1131.0,12,51006,1
0,27,2,2022,2,59,8.9,1,35803,1
17,27,2,2022,12,77,877.52,35,45342,1
22,27,2,2022,8,59,749.98,1,35803,1
22,27,2,2022,7,77,23.01,35,45342,1
0,28,2,2022,4,25,353.39,16,67851,1
0,28,2,2022,1,25,116.26,16,67851,1
0,28,2,2022,2,28,10.13,12,51632,1
0,28,2,2022,9,25,7.3,16,67851,1
1,28,2,2022,2,28,10.29,12,51632,1
1,28,2,2022,2,48,16.6,49,24927,1
1,28,2,2022,8,28,779.79,12,51632,1
2,28,2,2022,2,25,11.11,16,67851,1
3,28,2,2022,4,48,289.23,49,24927,1
4,28,2,2022,2,28,9.07,12,51632,1
15,28,2,2022,5,25,21.29,16,67851,1
20,28,2,2022,12,48,1025.34,49,24927,1
22,28,2,2022,10,48,49.17,49,24927,1
22,28,2,2022,12,28,747.73,12,51632,1
22,28,2,2022,11,48,869.29,49,24927,1
22,28,2,2022,9,28,8.66,12,51632,1
22,28,2,2022,11,28,946.02,12,51632,1
22,28,2,2022,11,28,1238.3,12,51632,1
22,28,2,2022,7,25,23.05,16,67851,1
22,28,2,2022,10,25,19.64,16,67851,1
23,28,2,2022,7,25,18.52,16,67851,1
23,28,2,2022,8,48,862.09,49,24927,1
23,28,2,2022,12,48,880.99,49,24927,1
0,28,2,2022,3,48,14.69,49,24927,1
1,28,2,2022,12,25,788.9,16,67851,1
1,28,2,2022,12,25,755.85,16,67851,1
1,28,2,2022,9,25,8.3,16,67851,1
1,28,2,2022,12,46,744.23,38,19154,1
2,28,2,2022,2,48,18.71,49,24927,1
3,28,2,2022,3,25,13.1,16,67851,1
9,28,2,2022,9,25,7.77,16,67851,1
11,28,2,2022,0,25,559.27,16,67851,1
17,28,2,2022,5,25,21.55,16,67851,1
19,28,2,2022,11,48,758.33,49,24927,1
21,28,2,2022,6,46,247.83,38,19154,1
22,28,2,2022,11,48,896.22,49,24927,1
22,28,2,2022,11,28,1022.46,12,51632,1
22,28,2,2022,4,48,328.03,49,24927,1
22,28,2,2022,11,48,1033.69,49,24927,1
22,28,2,2022,10,46,24.37,38,19154,1
23,28,2,2022,1,48,113.7,49,24927,1
23,28,2,2022,6,25,229.85,16,67851,1
23,28,2,2022,13,28,9.68,12,51632,1
23,28,2,2022,8,48,796.29,49,24927,1
1,3,1,2022,2,32,13.17,50,82514,1
2,3,1,2022,2,32,11.74,50,82514,1
5,3,1,2022,1,46,101.79,38,19154,1
16,3,1,2022,5,46,20.17,38,19154,1
22,3,1,2022,6,46,243.17,38,19154,1
23,3,1,2022,10,32,19.16,50,82514,1
1,3,2,2022,2,56,10.45,20,21658,1
11,3,2,2022,3,56,12.46,20,21658,1
22,3,2,2022,12,32,830.06,50,82514,1
22,3,2,2022,6,32,261.79,50,82514,1
23,3,2,2022,0,32,594.09,50,82514,1
23,3,2,2022,1,32,130.08,50,82514,1
23,3,2,2022,10,32,20.41,50,82514,1
23,3,2,2022,7,32,19.23,50,82514,1
23,3,2,2022,12,56,952.43,20,21658,1
1,3,3,2022,4,56,281.19,20,21658,1
1,3,3,2022,3,56,10.12,20,21658,1
1,3,3,2022,2,56,6.93,20,21658,1
3,3,3,2022,2,56,9.85,20,21658,1
13,3,3,2022,8,56,887.89,20,21658,1
16,3,3,2022,8,56,775.12,20,21658,1
22,3,3,2022,12,56,968.56,20,21658,1
23,3,3,2022,11,56,1015.74,20,21658,1
23,3,3,2022,11,56,1060.77,20,21658,1
0,3,4,2022,4,73,299.0,22,48206,1
1,3,4,2022,4,73,281.28,22,48206,1
1,3,4,2022,2,73,10.09,22,48206,1
1,3,4,2022,9,27,800.75,34,14816,1
2,3,4,2022,4,73,311.46,22,48206,1
2,3,4,2022,4,27,346.75,34,14816,1
3,3,4,2022,4,73,309.75,22,48206,1
22,3,4,2022,0,73,383.07,22,48206,1
22,3,4,2022,11,73,987.73,22,48206,1
22,3,4,2022,1,27,117.22,34,14816,1
22,3,4,2022,8,58,626.15,24,63131,1
23,3,4,2022,7,27,15.86,34,14816,1
23,3,4,2022,12,58,950.42,24,63131,1
0,3,5,2022,3,58,9.95,24,63131,1
0,3,5,2022,11,39,920.74,9,33760,1
0,3,5,2022,11,27,864.43,34,14816,1
1,3,5,2022,0,39,465.34,9,33760,1
2,3,5,2022,11,39,1051.32,9,33760,1
2,3,5,2022,12,39,803.93,9,33760,1
3,3,5,2022,9,39,8.9,9,33760,1
3,3,5,2022,3,73,11.01,22,48206,1
13,3,5,2022,4,73,306.3,22,48206,1
15,3,5,2022,6,27,261.6,34,14816,1
16,3,5,2022,11,58,914.49,24,63131,1
16,3,5,2022,4,73,335.29,22,48206,1
22,3,5,2022,11,58,1209.7,24,63131,1
22,3,5,2022,7,58,18.69,24,63131,1
22,3,5,2022,5,39,18.58,9,33760,1
23,3,5,2022,4,58,292.07,24,63131,1
23,3,5,2022,5,39,19.36,9,33760,1
23,3,5,2022,0,27,397.71,34,14816,1
23,3,5,2022,8,58,733.72,24,63131,1
0,3,6,2022,4,39,371.98,9,33760,1
0,3,6,2022,9,31,7.52,24,64114,1
0,3,6,2022,9,39,6.98,9,33760,1
1,3,6,2022,11,31,1039.27,24,64114,1
5,3,6,2022,9,39,7.86,9,33760,1
8,3,6,2022,12,39,866.88,9,33760,1
17,3,6,2022,7,31,19.58,24,64114,1
20,3,6,2022,10,39,17.82,9,33760,1
22,3,6,2022,5,31,20.63,24,64114,1
22,3,6,2022,1,31,118.06,24,64114,1
22,3,6,2022,13,39,8.29,9,33760,1
23,3,6,2022,5,39,18.86,9,33760,1
23,3,6,2022,10,39,19.38,9,33760,1
23,3,6,2022,7,39,18.9,9,33760,1
0,3,7,2022,4,31,363.36,24,64114,1
0,3,7,2022,12,31,738.87,24,64114,1
1,3,7,2022,1,31,120.36,24,64114,1
1,3,7,2022,11,31,981.21,24,64114,1
2,3,7,2022,2,70,9.16,16,66070,1
2,3,7,2022,9,46,799.55,40,29939,1
2,3,7,2022,4,73,357.15,43,76631,1
2,3,7,2022,4,64,297.78,1,36532,1
3,3,7,2022,4,73,317.98,43,76631,1
6,3,7,2022,4,46,347.46,40,29939,1
12,3,7,2022,12,64,948.2,1,36532,1
15,3,7,2022,6,46,261.36,40,29939,1
22,3,7,2022,11,64,915.76,1,36532,1
22,3,7,2022,8,73,744.36,43,76631,1
22,3,7,2022,7,46,21.96,40,29939,1
22,3,7,2022,1,46,149.33,40,29939,1
22,3,7,2022,9,73,50.11,43,76631,1
22,3,7,2022,10,46,17.17,40,29939,1
22,3,7,2022,11,70,979.93,16,66070,1
22,3,7,2022,9,73,48.43,43,76631,1
22,3,7,2022,8,73,763.11,43,76631,1
23,3,7,2022,12,64,900.57,1,36532,1
23,3,7,2022,11,64,965.21,1,36532,1
23,3,7,2022,12,70,1206.65,16,66070,1
0,3,8,2022,11,48,967.35,30,3816,1
0,3,8,2022,4,65,296.18,1,36532,1
1,3,8,2022,4,46,342.9,40,29939,1
1,3,8,2022,2,70,5.93,16,66070,1
1,3,8,2022,4,65,296.14,1,36532,1
2,3,8,2022,12,48,990.96,30,3816,1
2,3,8,2022,4,73,358.27,43,76631,1
3,3,8,2022,4,48,372.4,30,3816,1
3,3,8,2022,4,46,335.18,40,29939,1
3,3,8,2022,8,46,950.47,40,29939,1
3,3,8,2022,3,46,6.68,40,29939,1
9,3,8,2022,4,65,286.7,1,36532,1
10,3,8,2022,11,46,1131.83,40,29939,1
22,3,8,2022,12,65,869.58,1,36532,1
22,3,8,2022,11,70,924.81,16,66070,1
22,3,8,2022,7,46,21.01,40,29939,1
22,3,8,2022,7,48,21.28,30,3816,1
22,3,8,2022,0,73,580.36,43,76631,1
23,3,8,2022,8,65,811.41,1,36532,1
23,3,8,2022,11,70,1126.12,16,66070,1
23,3,8,2022,13,70,9.71,16,66070,1
23,3,8,2022,11,65,983.84,1,36532,1
23,3,8,2022,11,70,928.67,16,66070,1
23,3,8,2022,7,46,17.51,40,29939,1
23,3,8,2022,12,70,986.52,16,66070,1
23,3,8,2022,9,73,49.08,43,76631,1
23,3,8,2022,6,46,251.77,40,29939,1
23,3,8,2022,0,46,492.84,40,29939,1
0,3,9,2022,8,43,770.8,43,79237,1
0,3,9,2022,4,48,332.13,30,3816,1
1,3,9,2022,12,43,877.56,43,79237,1
22,3,9,2022,0,43,497.67,43,79237,1
22,3,9,2022,7,48,16.5,30,3816,1
23,3,9,2022,12,43,1046.06,43,79237,1
23,3,9,2022,0,48,527.75,30,3816,1
23,3,9,2022,7,48,18.93,30,3816,1
0,3,10,2022,2,43,10.87,43,79237,1
0,3,10,2022,11,43,1257.8,43,79237,1
0,3,10,2022,4,61,291.93,34,13615,1
0,3,10,2022,4,61,325.98,34,13615,1
0,3,10,2022,2,43,11.08,43,79237,1
2,3,10,2022,4,43,361.1,43,79237,1
3,3,10,2022,4,43,325.86,43,79237,1
13,3,10,2022,13,43,9.33,43,79237,1
15,3,10,2022,4,61,333.08,34,13615,1
21,3,10,2022,4,61,307.03,34,13615,1
22,3,10,2022,7,43,17.57,43,79237,1
22,3,10,2022,6,43,236.34,43,79237,1
22,3,10,2022,12,61,774.74,34,13615,1
23,3,10,2022,4,61,322.25,34,13615,1
23,3,10,2022,8,61,652.76,34,13615,1
23,3,10,2022,8,61,861.16,34,13615,1
23,3,10,2022,1,43,104.45,43,79237,1
0,3,11,2022,2,77,18.83,23,56729,1
0,3,11,2022,4,54,312.89,20,21865,1
0,3,11,2022,2,77,18.53,23,56729,1
0,3,11,2022,4,34,316.98,24,63010,1
0,3,11,2022,4,61,343.31,34,13615,1
1,3,11,2022,2,54,18.55,20,21865,1
1,3,11,2022,3,61,18.24,34,13615,1
2,3,11,2022,4,34,280.25,24,63010,1
7,3,11,2022,4,77,307.27,23,56729,1
8,3,11,2022,4,34,285.62,24,63010,1
14,3,11,2022,11,54,1115.59,20,21865,1
19,3,11,2022,0,54,662.99,20,21865,1
20,3,11,2022,8,54,811.54,20,21865,1
22,3,11,2022,10,54,49.22,20,21865,1
22,3,11,2022,4,54,309.91,20,21865,1
22,3,11,2022,9,77,48.51,23,56729,1
22,3,11,2022,4,61,307.29,34,13615,1
22,3,11,2022,4,61,304.7,34,13615,1
22,3,11,2022,10,61,52.21,34,13615,1
22,3,11,2022,11,77,1052.39,23,56729,1
23,3,11,2022,11,34,826.45,24,63010,1
23,3,11,2022,0,54,579.7,20,21865,1
23,3,11,2022,0,77,574.19,23,56729,1
23,3,11,2022,4,77,326.21,23,56729,1
23,3,11,2022,11,34,946.78,24,63010,1
23,3,11,2022,8,54,773.79,20,21865,1
23,3,11,2022,10,61,48.76,34,13615,1
23,3,11,2022,12,34,778.43,24,63010,1
23,3,11,2022,13,61,5.69,34,13615,1
23,3,11,2022,8,77,851.27,23,56729,1
0,3,12,2022,2,57,10.86,34,12508,1
2,3,12,2022,4,57,237.04,34,12508,1
15,3,12,2022,11,57,932.56,34,12508,1
17,3,12,2022,11,34,933.0,24,63010,1
17,3,12,2022,12,54,743.89,20,21865,1
20,3,12,2022,8,57,921.82,34,12508,1
22,3,12,2022,11,77,977.24,23,56729,1
22,3,12,2022,8,54,885.48,20,21865,1
22,3,12,2022,0,34,535.49,24,63010,1
23,3,12,2022,4,54,328.01,20,21865,1
23,3,12,2022,8,57,873.41,34,12508,1
23,3,12,2022,8,77,795.4,23,56729,1
23,3,12,2022,8,77,871.93,23,56729,1
23,3,12,2022,11,54,1028.46,20,21865,1
1,13,3,2022,8,31,979.38,15,46290,1
3,13,3,2022,4,31,281.41,15,46290,1
3,13,3,2022,4,56,306.78,34,12508,1
6,13,3,2022,2,56,11.51,34,12508,1
7,13,3,2022,8,31,967.96,15,46290,1
10,13,3,2022,4,31,326.97,15,46290,1
23,13,3,2022,11,56,1097.96,34,12508,1
23,13,3,2022,12,56,995.68,34,12508,1
23,13,3,2022,11,56,1054.9,34,12508,1
23,13,3,2022,7,56,20.08,34,12508,1
0,14,3,2022,4,31,266.85,15,46290,1
0,14,3,2022,4,31,280.15,15,46290,1
0,14,3,2022,4,78,272.15,3,85201,1
1,14,3,2022,2,54,11.93,15,47842,1
2,14,3,2022,4,60,317.39,36,73719,1
2,14,3,2022,4,54,273.94,15,47842,1
2,14,3,2022,3,60,13.97,36,73719,1
3,14,3,2022,2,78,10.46,3,85201,1
8,14,3,2022,3,31,9.36,15,46290,1
13,14,3,2022,11,60,1222.17,36,73719,1
14,14,3,2022,4,78,305.28,3,85201,1
16,14,3,2022,12,60,847.95,36,73719,1
22,14,3,2022,11,54,948.12,15,47842,1
22,14,3,2022,11,31,964.32,15,46290,1
22,14,3,2022,8,54,633.85,15,47842,1
22,14,3,2022,11,31,1082.08,15,46290,1
22,14,3,2022,11,60,1042.06,36,73719,1
22,14,3,2022,11,78,902.9,3,85201,1
22,14,3,2022,11,78,951.95,3,85201,1
22,14,3,2022,11,54,885.72,15,47842,1
22,14,3,2022,9,60,49.83,36,73719,1
23,14,3,2022,7,60,5.21,36,73719,1
23,14,3,2022,12,54,942.89,15,47842,1
23,14,3,2022,8,78,833.02,3,85201,1
23,14,3,2022,11,31,1009.82,15,46290,1
23,14,3,2022,8,54,910.69,15,47842,1
23,14,3,2022,11,31,873.82,15,46290,1
23,14,3,2022,4,78,315.44,3,85201,1
0,15,3,2022,2,60,21.31,36,73719,1
1,15,3,2022,4,78,355.37,3,85201,1
1,15,3,2022,4,27,358.01,4,94015,1
1,15,3,2022,12,27,858.92,4,94015,1
2,15,3,2022,4,54,301.73,15,47842,1
3,15,3,2022,9,27,9.0,4,94015,1
3,15,3,2022,4,56,288.99,15,46510,1
4,15,3,2022,2,60,24.26,36,73719,1
10,15,3,2022,9,27,7.19,4,94015,1
16,15,3,2022,4,37,311.53,50,82936,1
20,15,3,2022,4,54,312.88,15,47842,1
22,15,3,2022,11,54,1112.81,15,47842,1
22,15,3,2022,11,37,956.38,50,82936,1
22,15,3,2022,11,37,934.88,50,82936,1
22,15,3,2022,11,37,951.58,50,82936,1
22,15,3,2022,4,37,310.03,50,82936,1
22,15,3,2022,11,37,927.82,50,82936,1
22,15,3,2022,8,54,702.75,15,47842,1
22,15,3,2022,11,78,870.91,3,85201,1
22,15,3,2022,10,27,17.81,4,94015,1
23,15,3,2022,11,37,1016.82,50,82936,1
23,15,3,2022,12,56,968.76,15,46510,1
23,15,3,2022,11,60,1053.93,36,73719,1
23,15,3,2022,11,54,1094.12,15,47842,1
23,15,3,2022,11,56,963.17,15,46510,1
23,15,3,2022,11,37,973.5,50,82936,1
23,15,3,2022,6,27,272.25,4,94015,1
0,16,3,2022,0,27,463.74,4,94015,1
0,16,3,2022,11,27,898.86,4,94015,1
0,16,3,2022,11,33,1086.61,4,94558,1
0,16,3,2022,2,37,7.52,50,82936,1
1,16,3,2022,12,27,797.81,4,94015,1
1,16,3,2022,4,37,278.4,50,82936,1
1,16,3,2022,0,27,513.6,4,94015,1
1,16,3,2022,4,37,312.3,50,82936,1
2,16,3,2022,11,27,910.76,4,94015,1
2,16,3,2022,2,49,19.96,14,62360,1
3,16,3,2022,2,37,7.82,50,82936,1
14,16,3,2022,12,56,1008.16,15,46510,1
21,16,3,2022,11,37,1050.98,50,82936,1
22,16,3,2022,8,56,796.63,15,46510,1
22,16,3,2022,10,33,23.07,4,94558,1
22,16,3,2022,4,49,340.44,14,62360,1
22,16,3,2022,11,49,1204.44,14,62360,1
22,16,3,2022,10,33,20.68,4,94558,1
22,16,3,2022,8,56,810.44,15,46510,1
22,16,3,2022,4,49,276.21,14,62360,1
23,16,3,2022,13,33,8.98,4,94558,1
23,16,3,2022,11,37,1101.74,50,82936,1
23,16,3,2022,8,56,835.8,15,46510,1
23,16,3,2022,9,49,50.57,14,62360,1
23,16,3,2022,11,49,791.91,14,62360,1
23,16,3,2022,12,49,962.98,14,62360,1
0,17,3,2022,2,49,17.95,14,62360,1
1,17,3,2022,4,33,381.39,4,94558,1
3,17,3,2022,2,49,20.78,14,62360,1
9,17,3,2022,4,33,348.72,4,94558,1
11,17,3,2022,2,49,23.33,14,62360,1
22,17,3,2022,11,49,957.27,14,62360,1
23,17,3,2022,12,49,864.55,14,62360,1
0,19,3,2022,11,46,1059.12,28,58259,1
1,19,3,2022,4,46,354.0,28,58259,1
1,19,3,2022,12,35,811.28,43,79539,1
2,19,3,2022,9,46,837.95,28,58259,1
2,19,3,2022,8,35,690.94,43,79539,1
3,19,3,2022,4,24,353.55,42,37932,1
